nct_id,title,status,canonical_drug,primary_target,modality,disease,has_biomarker,start_year,label_strict,label_balanced,label_permissive,label_provenance,drug_is_mapped,drug_is_mapped,ot_overall_score,ot_genetic_association,ot_somatic_mutation,ot_known_drug,ot_animal_model,ot_rna_expression,ot_literature,pubmed_pair_count,clinical_trial_pub_count,pair_pub_acceleration,lineage_specificity,gwas_disease_specificity,alteration_frequency,co_alteration_burden,genomic_complexity,ot_data_missing,cbio_data_missing,biomarker_missing,network_degree,clustering_coefficient,betweenness_centrality,tractability,binding_evidence,potency_proxy,mechanistic_maturity,druggability_tier,target_class,pathway_count,pathway_evidence,alternative_pathway_burden,gwas_association_count,cosmic_census_member,somatic_evidence,depmap_chronos,depmap_essential,depmap_selective,tumor_expression,normal_tissue_burden,tumor_specificity,expression_variability,omnipath_degree,omnipath_references,known_drug_count,interaction_score,disgenet_score,disgenet_disease_count,modality_score,drug_is_mapped,drug_is_mapped,tmb_relevance,pdl1_expression,immune_infiltration,io_mechanism,is_io_target,tds_small_molecule,tds_biologic,tds_combined,drug_class,polypharmacology_proxy,human_study_fraction,translational_study_fraction,perturbation_concordance,target_disease_assoc,pub_acceleration,literature_diversity,context_specificity,biomarker_directness,biomarker_prevalence,biomarker_clonality,assay_precision,CDS,TDS,BFS,MCS,TWS,EMS,BIOLOGY_SCORE
NCT00281957,A Randomized Phase II Trial of BAY 43-9006 (Sorafenib; NSC-724772) With Either CCI-779 (Temsirolimus; NSC-683864) or R115777 (Tipifarnib; NSC-702818) in Metastatic Melanoma,COMPLETED,sorafenib,BRAF,small_molecule,melanoma,True,2007.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.95,0.9,0.88,0.95,0.4,0.72,0.9,1.0,1.0,0.657185628742515,0.0,0.75,,,,0,1,0,689.0,0.0007610406386066763,1.0,1.0,1.0,0.5917499999999999,0.05,1.0,0.7,21.0,1.0,0.42,0.7,1.0,1.0,-0.63,1.0,1.0,0.4,0.6,0.0,0.5,0.82,0.656,0.9,1.0,0.85,0.85,0.7,1,1.0,0.4,0.4,0.55,0.0,0.0,0.8779375,0.0,0.8779375,0.0,0.0,1.0,0.7,0.98,0.95,0.657185628742515,1.0,0.45,0.5,0.3,0.7,0.8,0.9045,69.6788,0.295,0.791,0.3795,0.8714,14.4936
NCT02970981,A Pilot Trial of Ipilimumab With Nivolumab for Participants With Resected Stages IIIB/IIIC/ IV Melanoma,COMPLETED,nivolumab,PDCD1,antibody,melanoma,True,2016.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.9,0.65,0.7,0.95,0.4,0.72,0.88,0.073,0.0,1.0,0.0,0.5,,,,0,1,0,837.0,0.0007509342891278374,1.0,1.0,0.6,0.6553333333333333,0.05,0.36,0.7,9.0,0.45,0.18,0.45,0.5,0.5,-0.15,0.0,0.0,0.4,0.6,0.0,0.5,0.6,0.48,0.9,1.0,0.65,0.65,0.8,1,1.0,0.85,0.8,0.85,1.0,1.0,0.0,0.62,0.62,1.0,0.0,0.0,0.0,0.6300000000000001,0.9,1.0,0.0365,0.325,0.5,0.3,0.7,0.8,0.555,84.3233,0.295,0.3465,0.3608,0.2201,17.1783
NCT00535873,A Phase II Study of Lenalidomide as Initial Treatment of Patients With Chronic Lymphocytic Leukemia Age 65 or Older.,COMPLETED,lenalidomide,CRBN,small_molecule,leukemia,True,2007.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.3,0.2,0.25,0.3,0.4,0.25,0.3,0.06,0.0,1.0,0.0,0.4,,,,1,1,0,630.0,0.0008394936507936509,1.0,0.5,0.0,0.0,0.05,0.32,0.7,1.0,0.05,0.02,0.35,0.5,0.5,-0.55,1.0,1.0,0.4,0.6,0.0,0.5,0.55,0.44000000000000006,0.6,0.7,0.58,0.58,0.7,1,1.0,0.3,0.4,0.55,0.1,0.0,0.27,0.0,0.27,0.0,0.5,0.0,0.0,0.15,0.3,1.0,0.03,0.1,0.5,0.3,0.7,0.8,0.3965,63.2775,0.295,0.1015,0.28,0.2165,12.8681
NCT02523469,"A Phase IB/II Study of Nivolumab In Combination With ALT-803 In Patients With Pretreated, Advanced, or Metastatic Non-Small Cell Lung Cancer",COMPLETED,nivolumab,PDCD1,antibody,nsclc,True,2016.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.92,0.68,0.72,0.95,0.4,0.75,0.88,0.03,0.0,1.0,0.0,0.5,,,,0,1,0,837.0,0.0007509342891278374,1.0,1.0,0.6,0.6553333333333333,0.05,0.36,0.7,9.0,0.45,0.18,0.45,0.5,0.5,-0.15,0.0,0.0,0.4,0.6,0.0,0.5,0.6,0.48,0.9,1.0,0.65,0.65,0.8,1,1.0,0.85,0.8,0.85,1.0,1.0,0.0,0.62,0.62,1.0,0.0,0.0,0.0,0.6380000000000001,0.92,1.0,0.015,0.34,0.5,0.3,0.7,0.8,0.5625,84.3253,0.295,0.3416,0.366,0.2083,17.1792
NCT00346645,A Phase II Study of Velcade® (Bortezomib) in Patients Stage IIIB OR IV Non-Small Cell Lung Cancer (NSCLC) Who Have Not Received Prior Chemotherapy,TERMINATED,unmapped,UNKNOWN,unknown,nsclc,False,2006.0,0,0,0,terminated+efficacy,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0,0.0,0.2,0.3,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.22,0.0,0.033
NCT03878472,A Phase II Clinical Study of Neoadjuvant Therapy for Resectable Locally Advanced Gastric Cancer with PD-1 Antibody or in Combination with Apatinib ± S1±Oxaliplatin,COMPLETED,oxaliplatin,DNA,small_molecule,gastric cancer,True,2019.0,1,1,1,completed+positive_text+approved,1,1.0,0.3,0.2,0.25,0.3,0.4,0.25,0.3,1.0,0.61,0.5149934810951761,0.0,0.3,,,,1,1,0,578.0,0.0007351176470588234,1.0,1.0,1.0,0.5889090909090909,0.05,0.28,0.7,10.0,0.5,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.5,0.4,0.32000000000000006,0.2,0.3,0.3,0.3,0.7,1,1.0,0.2,0.3,0.4,0.0,0.0,0.7372272727272728,0.0,0.7372272727272728,0.0,0.0,0.61,0.427,0.42,0.3,0.5149934810951761,0.8049999999999999,0.1,0.5,0.3,0.7,0.8,0.1325,58.3158,0.295,0.4555,0.28,0.6616,11.9251
NCT01246557,Open Label Multi-center Pilot Phase I/II Non-controlled Clinical Trial to Assess Safety and Efficieecy of the Lenalidomide and Dexamethasone Association in Patients With Chronic Relapse or Treatment Resistant Lymphatic Leukemia Following Treatment Containing Fludarabine.,COMPLETED,lenalidomide,CRBN,small_molecule,leukemia,True,2009.0,1,1,1,completed+positive_text+approved,1,1.0,0.3,0.2,0.25,0.3,0.4,0.25,0.3,0.06,0.0,1.0,0.0,0.4,,,,1,1,0,630.0,0.0008394936507936509,1.0,0.5,0.0,0.0,0.05,0.32,0.7,1.0,0.05,0.02,0.35,0.5,0.5,-0.55,1.0,1.0,0.4,0.6,0.0,0.5,0.55,0.44000000000000006,0.6,0.7,0.58,0.58,0.7,1,1.0,0.3,0.4,0.55,0.1,0.0,0.27,0.0,0.27,0.0,0.5,0.0,0.0,0.15,0.3,1.0,0.03,0.1,0.5,0.3,0.7,0.8,0.3965,63.2775,0.295,0.1015,0.28,0.2165,12.8681
NCT01250119,Assess the Incidence of Mutations in the Tyrosine Kinase Domain of the Endothelial Growth Factor Receptor in UK Patients With Newly Diagnosed Metastatic or Recurrent Non-small Cell Lung Cancer and to Investigate the Quality of Life of These Patients Undergoing First-line Therapy With Erlotinib.,COMPLETED,erlotinib,EGFR,small_molecule,nsclc,True,2011.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.92,0.85,0.8,0.95,0.4,0.75,0.9,1.0,1.0,0.8166677488474774,0.0,0.9,,,,0,1,0,774.0,0.0007825607235142119,1.0,1.0,1.0,0.6139,0.1,1.0,0.7,56.0,1.0,1.0,0.85,1.0,1.0,-0.82,1.0,1.0,0.4,0.6,0.0,0.5,0.95,0.76,1.0,1.0,0.9,0.9,0.7,1,1.0,0.2,0.3,0.4,0.0,0.0,0.903475,0.0,0.903475,0.0,0.0,1.0,0.7,0.968,0.92,0.8166677488474774,1.0,0.425,0.5,0.3,0.7,0.8,0.9175,78.1816,0.295,0.7986,0.3788,0.9033,16.2021
NCT01535924,A Phase I/II Study Of Gemcitabine And Bendamustine In Patients With Relapsed Or Refractory Hodgkin's Lymphoma,COMPLETED,gemcitabine,RRM1,small_molecule,lymphoma,True,2012.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.3,0.2,0.25,0.3,0.4,0.25,0.3,0.011,0.01,0.45454545454545453,0.0,0.47,,,,1,1,0,475.0,0.000819562105263158,0.95,1.0,1.0,0.5399499999999999,0.05,0.54,0.7,4.0,0.2,0.08,0.42,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.5,0.58,0.46399999999999997,0.6,0.7,0.62,0.62,0.7,1,1.0,0.2,0.3,0.4,0.0,0.0,0.8049875000000001,0.0,0.8049875000000001,0.0,0.0,0.9090909090909092,0.6363636363636364,0.24,0.3,0.45454545454545453,0.010499999999999999,0.1,0.5,0.3,0.7,0.8,0.1875,48.0085,0.295,0.1361,0.28,0.4492,9.7922
NCT02279862,"A Phase 2, Randomized, Double-Blind Study of Ipilimumab Administered at 3 mg/kg vs 10 mg/kg in Adult Subjects With Metastatic Chemotherapy-Naïve Castration Resistant Prostate Cancer Who Are Asymptomatic or Minimally Symptomatic",COMPLETED,ipilimumab,CTLA4,antibody,prostate cancer,True,2014.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.3,0.2,0.25,0.3,0.4,0.25,0.3,0.18,0.11,0.8611111111111112,0.0,0.55,,,,1,1,0,822.0,0.0007566520681265206,1.0,0.5,0.0,0.0,0.05,0.36,0.7,11.0,0.55,0.22,0.5,0.5,0.5,-0.12,0.0,0.0,0.4,0.6,0.0,0.5,0.62,0.496,0.8,0.9,0.61,0.61,0.8,1,1.0,0.7,0.6,0.8,1.0,1.0,0.0,0.5700000000000001,0.5700000000000001,1.0,0.5,0.6111111111111112,0.4277777777777778,0.45,0.3,0.8611111111111112,0.145,0.1,0.5,0.3,0.7,0.8,0.428,82.3775,0.295,0.271,0.28,0.4683,16.755
NCT00314262,"Phase I/II Study of Chemoprevention With Epidermal Growth Factor Receptor (EGFR) Tyrosine Kinase Inhibitor Erlotinib (OSI-774, Tarceva) and Cyclooxygenase-2 (COX-2) Inhibitor (Celecoxib) in Premalignant Lesions of Head and Neck of Former Smokers",COMPLETED,erlotinib,EGFR,small_molecule,cancer nos,True,2006.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.3,0.2,0.25,0.3,0.4,0.25,0.3,0.001,0.0,0.0,0.0,0.9,,,,1,1,0,774.0,0.0007825607235142119,1.0,1.0,1.0,0.6139,0.1,1.0,0.7,56.0,1.0,1.0,0.85,1.0,1.0,-0.82,1.0,1.0,0.4,0.6,0.0,0.5,0.95,0.76,1.0,1.0,0.9,0.9,0.7,1,1.0,0.2,0.3,0.4,0.0,0.0,0.903475,0.0,0.903475,0.0,0.0,0.0,0.0,0.72,0.3,0.0,0.0005,0.1,0.5,0.3,0.7,0.8,0.7375,78.0221,0.295,0.3591,0.28,0.0003,15.9321
NCT01111461,"An Open-Label, Single-Arm, Multicenter Phase II Study of E7080 (Lenvatinib) in Subjects With Advanced Endometrial Cancer and Disease Progression Following First-Line Chemotherapy",COMPLETED,lenvatinib,VEGFR2,small_molecule,endometrial cancer,True,2010.0,1,1,1,completed+positive_text+results,1,1.0,0.3,0.2,0.25,0.3,0.4,0.25,0.3,0.02,0.01,0.625,0.0,0.55,,,,1,1,0,606.0,0.0007355808580858086,1.0,0.5,0.0,0.0,0.2,1.0,0.7,7.0,0.35,0.14,0.5,0.5,0.5,-0.31,0.5,0.0,0.4,0.6,0.0,0.5,0.4,0.32000000000000006,0.9,1.0,0.3,0.3,0.7,1,1.0,0.2,0.3,0.4,0.0,0.0,0.33,0.0,0.33,0.0,0.5,0.5,0.35,0.32999999999999996,0.3,0.625,0.015,0.1,0.5,0.3,0.7,0.8,0.4125,60.835,0.295,0.208,0.28,0.3262,12.4159
NCT00710970,H-16848 - Phase II Pilot Study With Correlative Markers of Tamoxifen for Progressive Transitional Cell Carcinoma Following Previous Chemotherapy,COMPLETED,tamoxifen,ESR1,small_molecule,bladder cancer,True,2007.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.3,0.2,0.25,0.3,0.4,0.25,0.3,0.024,0.0,1.0,0.0,0.88,,,,1,1,0,714.0,0.0007699285714285715,1.0,1.0,1.0,0.78365,0.15,1.0,0.7,40.0,1.0,0.8,0.85,1.0,1.0,-0.58,1.0,1.0,0.4,0.6,0.0,0.5,0.8,0.6400000000000001,1.0,1.0,0.86,0.86,0.7,1,1.0,0.1,0.25,0.35,0.0,0.0,0.9459124999999999,0.0,0.9459124999999999,0.0,0.0,0.0,0.0,0.72,0.3,1.0,0.012,0.1,0.5,0.3,0.7,0.8,0.7335,72.05,0.295,0.3726,0.28,0.2066,14.7601
NCT00408070,"Phase 2 Study of Bevacizumab in Combination With Carboplatin and Paclitaxel in Patients With Ovarian, Fallopian Tube or Primary Peritoneal Carcinoma",TERMINATED,bevacizumab,VEGFA,antibody,ovarian cancer,True,2006.0,0,0,0,terminated+negative_text,1,1.0,0.3,0.2,0.25,0.3,0.4,0.25,0.3,0.204,0.07,0.6004901960784313,0.0,0.75,,,,1,1,0,582.0,0.0006893024054982818,1.0,1.0,1.0,0.83255,0.3,1.0,0.7,30.0,1.0,0.6,0.7,1.0,1.0,-0.22,0.0,0.0,0.4,0.6,0.0,0.5,0.82,0.656,0.7,0.8,0.83,0.83,0.8,1,1.0,0.2,0.3,0.5,0.0,0.0,0.0,0.295,0.295,1.0,0.0,0.34313725490196084,0.24019607843137258,0.72,0.3,0.6004901960784313,0.137,0.1,0.5,0.3,0.7,0.8,0.704,58.7649,0.295,0.4401,0.28,0.3153,12.12
NCT01068769,"A Multi-center Phase II Study Evaluating the Efficacy and Safety of Regorafenib in Patients With Metastatic and/or Unresectable Gastrointestinal Stromal Tumor (GIST), Resistent or Intolerant to at Least Imatinib and Sunitinib",COMPLETED,regorafenib,VEGFR2,small_molecule,cancer nos,True,2010.0,1,1,1,completed+positive_text+results,1,1.0,0.3,0.2,0.25,0.3,0.4,0.25,0.3,0.0,0.0,0.0,0.0,0.55,,,,1,1,0,606.0,0.0007355808580858086,1.0,0.5,0.0,0.0,0.2,1.0,0.7,7.0,0.35,0.14,0.5,0.5,0.5,-0.31,0.5,0.0,0.4,0.6,0.0,0.5,0.4,0.32000000000000006,0.9,1.0,0.3,0.3,0.7,1,1.0,0.2,0.3,0.4,0.0,0.0,0.33,0.0,0.33,0.0,0.5,0.0,0.0,0.32999999999999996,0.3,0.0,0.0,0.1,0.5,0.3,0.7,0.8,0.4125,60.835,0.295,0.2035,0.28,0.0,12.3823
NCT00952731,Pre-surgical Phase IIb Trial of Transdermal 4-Hydroxytamoxifen vs. Oral Tamoxifen in Women With Ductal Carcinoma in Situ of the Breast,COMPLETED,tamoxifen,ESR1,small_molecule,breast cancer,True,2009.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.97,0.85,0.88,0.98,0.4,0.8,0.93,1.0,1.0,0.8296763576522216,0.0,0.88,,,,0,1,0,714.0,0.0007699285714285715,1.0,1.0,1.0,0.78365,0.15,1.0,0.7,40.0,1.0,0.8,0.85,1.0,1.0,-0.58,1.0,1.0,0.4,0.6,0.0,0.5,0.8,0.6400000000000001,1.0,1.0,0.86,0.86,0.7,1,1.0,0.1,0.25,0.35,0.0,0.0,0.9459124999999999,0.0,0.9459124999999999,0.0,0.0,1.0,0.7,0.988,0.97,0.8296763576522216,1.0,0.425,0.5,0.3,0.7,0.8,0.9255,72.219,0.295,0.8171,0.3838,0.9059,15.0163
NCT02775695,Efficacy of Doxycycline on Metakaryote Cell Death in Patients With Resectable Pancreatic Cancer,COMPLETED,unmapped,UNKNOWN,unknown,pancreatic cancer,True,2017.0,1,1,1,completed+positive_text+results,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0,0.0,0.2,0.3,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3,0.7,0.8,0.0,0.0,0.295,0.0,0.22,0.0,0.0625
NCT00454805,"A Phase II, Double-Blind, Placebo Controlled, Randomized Study to Assess the Efficacy and Safety of AZD2171 in Combination With Fulvestrant vs Fulvestrant Alone in Hormone Sensitive (ER+ve or PgR+ve) Post Menopausal Metastatic Breast Cancer Patients",COMPLETED,fulvestrant,ESR1,small_molecule,breast cancer,True,2007.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.97,0.85,0.88,0.98,0.4,0.8,0.93,1.0,1.0,0.8296763576522216,0.0,0.88,,,,0,1,0,714.0,0.0007699285714285715,1.0,1.0,1.0,0.78365,0.15,1.0,0.7,40.0,1.0,0.8,0.85,1.0,1.0,-0.58,1.0,1.0,0.4,0.6,0.0,0.5,0.8,0.6400000000000001,1.0,1.0,0.86,0.86,0.7,1,1.0,0.1,0.25,0.35,0.0,0.0,0.9459124999999999,0.0,0.9459124999999999,0.0,0.0,1.0,0.7,0.988,0.97,0.8296763576522216,1.0,0.425,0.5,0.3,0.7,0.8,0.9255,72.219,0.295,0.8171,0.3838,0.9059,15.0163
NCT01279694,Phase I/II Trial of Carfilzomib Plus Melphalan and Prednisone in Elderly Untreated Patients With Multiple Myeloma.,COMPLETED,carfilzomib,PSMB5,small_molecule,multiple myeloma,True,2010.0,1,1,1,completed+positive_text+approved,1,1.0,0.85,0.6,0.65,0.92,0.4,0.65,0.8,0.032,0.02,0.9375,0.0,0.45,,,,0,1,0,1170.0,0.0009419982905982905,1.0,1.0,1.0,0.6293333333333334,0.05,0.38,0.7,173.0,1.0,1.0,0.4,0.5,0.5,-0.83,1.0,1.0,0.4,0.6,0.0,0.5,0.65,0.52,0.8,0.9,0.62,0.62,0.7,1,1.0,0.25,0.3,0.45,0.0,0.0,0.8673333333333334,0.0,0.8673333333333334,0.0,0.0,0.625,0.4375,0.94,0.85,0.9375,0.026000000000000002,0.3,0.5,0.3,0.7,0.8,0.5285,117.7699,0.295,0.4758,0.35,0.4415,23.9074
NCT00717756,Lenalidomide for Advanced Hepatocellular Cancer:A Phase II Trial,COMPLETED,lenalidomide,CRBN,small_molecule,hepatocellular carcinoma,True,2009.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.3,0.2,0.25,0.3,0.4,0.25,0.3,0.007,0.0,1.0,0.0,0.4,,,,1,1,0,630.0,0.0008394936507936509,1.0,0.5,0.0,0.0,0.05,0.32,0.7,1.0,0.05,0.02,0.35,0.5,0.5,-0.55,1.0,1.0,0.4,0.6,0.0,0.5,0.55,0.44000000000000006,0.6,0.7,0.58,0.58,0.7,1,1.0,0.3,0.4,0.55,0.1,0.0,0.27,0.0,0.27,0.0,0.5,0.0,0.0,0.15,0.3,1.0,0.0035,0.1,0.5,0.3,0.7,0.8,0.3965,63.2775,0.295,0.0935,0.28,0.2019,12.865
NCT03035331,Phase I/II Study of Dendritic Cell Therapy Delivered Intratumorally After Cryoablation and Anti-PD-1 Antibody (Pembrolizumab) for Patients With Non-Hodgkin Lymphoma,COMPLETED,pembrolizumab,PDCD1,antibody,lymphoma,True,2017.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.85,0.6,0.65,0.9,0.4,0.68,0.82,0.044,0.0,0.9090909090909091,0.0,0.5,,,,0,1,0,837.0,0.0007509342891278374,1.0,1.0,0.6,0.6553333333333333,0.05,0.36,0.7,9.0,0.45,0.18,0.45,0.5,0.5,-0.15,0.0,0.0,0.4,0.6,0.0,0.5,0.6,0.48,0.9,1.0,0.65,0.65,0.8,1,1.0,0.85,0.8,0.85,1.0,1.0,0.0,0.62,0.62,1.0,0.0,0.0,0.0,0.6100000000000001,0.85,0.9090909090909091,0.022,0.3,0.5,0.3,0.7,0.8,0.54,84.3108,0.295,0.3291,0.353,0.1939,17.1648
NCT00822120,A Phase II Trial of Response-Adapted Therapy of Stage III-IV Hodgkin Lymphoma Using Early Interim FDG-PET Imaging,COMPLETED,doxorubicin,TOP2A,small_molecule,lymphoma,True,2009.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.3,0.2,0.25,0.3,0.4,0.25,0.3,0.021,0.01,0.7142857142857143,0.0,0.63,,,,1,1,0,1111.0,0.000882019801980198,1.0,0.5,0.0,0.0,0.05,0.74,0.7,4.0,0.2,0.08,0.58,0.0,0.0,-0.94,1.0,0.0,0.4,0.6,0.0,0.5,0.72,0.576,0.8,0.9,0.73,0.73,0.7,1,1.0,0.2,0.25,0.35,0.0,0.0,0.31000000000000005,0.0,0.31000000000000005,0.0,0.5,0.47619047619047616,0.3333333333333333,0.24,0.3,0.7142857142857143,0.0155,0.1,0.5,0.3,0.7,0.8,0.225,111.3775,0.295,0.1376,0.28,0.3351,22.4643
NCT01593020,A Randomized Phase II Neoadjuvant Study of Sequential Eribulin Followed by FAC/FEC-regimen Compared to Sequential Paclitaxel Followed by FAC/FEC-Regimen in Women With Early Stage Breast Cancer Not Overexpressing HER-2,COMPLETED,paclitaxel,TUBB,small_molecule,breast cancer,True,2012.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.3,0.2,0.25,0.3,0.4,0.25,0.3,0.016,0.0,1.0,0.0,0.43,,,,1,1,0,715.0,0.000807165034965035,1.0,1.0,1.0,0.5950000000000001,0.05,0.7,0.7,17.0,0.85,0.34,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.44000000000000006,0.6,0.7,0.59,0.59,0.7,1,1.0,0.2,0.3,0.4,0.0,0.0,0.8187500000000001,0.0,0.8187500000000001,0.0,0.0,0.0,0.0,0.63,0.3,1.0,0.008,0.1,0.5,0.3,0.7,0.8,0.178,72.0168,0.295,0.3109,0.04,0.2044,14.566
NCT06333769,A Phase II Multicenter Clinical Trial of Modified Short-course Radiotherapy Combined With CAPOX and PD-1 Monoclonal Antibody for Locally Advanced Mid-low Rectal Cancer,COMPLETED,capecitabine,TYMS,small_molecule,colorectal cancer,False,2024.0,1,1,1,completed+positive_text+approved,1,1.0,0.85,0.6,0.65,0.88,0.4,0.68,0.82,0.135,0.11,0.5555555555555556,0.0,0.6,,,,0,1,1,481.0,0.0008138274428274429,0.962,1.0,1.0,0.82585,0.05,0.32,0.7,6.0,0.3,0.12,0.55,0.0,0.0,-0.91,1.0,0.0,0.4,0.6,0.0,0.5,0.7,0.5599999999999999,0.8,0.9,0.78,0.78,0.7,1,1.0,0.15,0.2,0.3,0.0,0.0,0.9164625000000001,0.0,0.9164625000000001,0.0,0.0,0.8148148148148148,0.5703703703703703,0.52,0.85,0.5555555555555556,0.1225,0.3,,,,,0.3415,48.8934,0.0,0.3187,0.353,0.4743,10.0282
NCT00063154,"A Phase II, Open-label, Multicenter Study to Evaluate the Effect of Tumor-based HER2 Activation on the Efficacy of rhuMAb 2C4 (Pertuzumab) in Subjects With Recurrent Non-Small Cell Lung Cancer",COMPLETED,pertuzumab,ERBB2,antibody,nsclc,True,2003.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.7,0.6,0.65,0.75,0.4,0.6,0.68,0.477,0.18,0.8647798742138364,0.0,0.85,,,,0,1,0,739.0,0.0007936373477672532,1.0,0.5,0.3,0.7236666666666667,0.2,1.0,0.7,45.0,1.0,0.9,0.8,1.0,1.0,-0.71,1.0,1.0,0.4,0.6,0.0,0.5,0.9,0.7200000000000001,1.0,1.0,0.88,0.88,0.8,1,1.0,0.15,0.35,0.45,0.0,0.0,0.0,0.3075,0.3075,1.0,0.5,0.37735849056603776,0.2641509433962264,0.8799999999999999,0.7,0.8647798742138364,0.3285,0.3,0.5,0.3,0.7,0.8,0.8465,74.446,0.295,0.5665,0.345,0.4648,15.3419
NCT02514551,"Randomized Phase 2 Trial Evaluating Alternative Ramucirumab Doses in Combination With Paclitaxel in Second-Line Metastatic or Locally Advanced, Unresectable Gastric or Gastroesophageal Junction Adenocarcinoma",COMPLETED,ramucirumab,KDR,antibody,gastric cancer,True,2015.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.3,0.2,0.25,0.3,0.4,0.25,0.3,0.035,0.0,0.42857142857142855,0.0,0.6,,,,1,1,0,606.0,0.0007355808580858086,1.0,1.0,0.7,0.5514285714285714,0.2,1.0,0.7,7.0,0.35,0.14,0.55,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.5,0.72,0.576,0.8,0.9,0.71,0.71,0.8,1,1.0,0.2,0.3,0.5,0.0,0.0,0.0,0.295,0.295,1.0,0.0,0.0,0.0,0.32999999999999996,0.3,0.42857142857142855,0.0175,0.1,0.5,0.3,0.7,0.8,0.218,61.0727,0.295,0.2087,0.28,0.0953,12.3918
NCT01076231,Feasibility and PhaseI/II Trial of Preoperative Proton Beam Radiotherapy With Concurrent Chemotherapy for Resectable Stage IIIA or Superior Sulcus NSCLC,COMPLETED,cisplatin,DNA,small_molecule,nsclc,False,2010.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.3,0.2,0.25,0.3,0.4,0.25,0.3,1.0,1.0,0.7610274096932292,0.0,0.3,,,,1,1,1,578.0,0.0007351176470588234,1.0,1.0,1.0,0.5889090909090909,0.05,0.28,0.7,10.0,0.5,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.5,0.4,0.32000000000000006,0.2,0.3,0.3,0.3,0.7,1,1.0,0.2,0.3,0.4,0.0,0.0,0.7372272727272728,0.0,0.7372272727272728,0.0,0.0,1.0,0.7,0.42,0.3,0.7610274096932292,1.0,0.1,,,,,0.1325,58.3158,0.0,0.514,0.28,0.8922,11.9303
NCT00245102,A Multicenter Phase II Study of Sorafenib (BAY43-9006) in Non-GIST Sarcomas,COMPLETED,sorafenib,BRAF,small_molecule,ovarian cancer,True,2005.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.3,0.2,0.25,0.3,0.4,0.25,0.3,0.196,0.12,0.586734693877551,0.0,0.75,,,,1,1,0,689.0,0.0007610406386066763,1.0,1.0,1.0,0.5917499999999999,0.05,1.0,0.7,21.0,1.0,0.42,0.7,1.0,1.0,-0.63,1.0,1.0,0.4,0.6,0.0,0.5,0.82,0.656,0.9,1.0,0.85,0.85,0.7,1,1.0,0.4,0.4,0.55,0.0,0.0,0.8779375,0.0,0.8779375,0.0,0.0,0.6122448979591836,0.4285714285714285,0.72,0.3,0.586734693877551,0.158,0.1,0.5,0.3,0.7,0.8,0.705,69.5163,0.295,0.3964,0.28,0.419,14.2722
